,energy,mu
0,9628.954372,0.005710287303121883
1,9633.954372,0.0020576490038537038
2,9637.954372,-0.00015987357028603055
3,9640.954372,-0.001938567433577478
4,9642.954372,-0.001797038838199998
5,9643.954372,-0.0020542127785199977
6,9644.154372,-0.0023330113070345986
7,9644.354372,-0.0016971850431610775
8,9644.554372,-0.0006526069798285699
9,9644.754372,-0.0013831451366133403
10,9644.954372,-0.0009586822041745261
11,9645.154372,-0.000346198963251259
12,9645.354372,-0.0009948728775910104
13,9645.554372,-0.0020921376019023617
14,9645.754372,-0.002693274463582874
15,9645.954372,-0.0031651934942262634
16,9646.154372,-0.002626441562147542
17,9646.354372,-0.0015936969916496503
18,9646.554372,-0.002158968431033436
19,9646.754372,-0.0015042878070845788
20,9646.954372,-0.0007485878953939085
21,9647.154372,-0.001320928531060866
22,9647.354372,-0.0005957223108100897
23,9647.554372,0.00015348515019373714
24,9647.754372,0.0009489025682407465
25,9647.954372,0.0011853528955203662
26,9648.154372,0.0015724225524038802
27,9648.354372,0.0015035432468088763
28,9648.554372,0.0018140086596469401
29,9648.754372,0.0012172287562662628
30,9648.954372,0.0014393358261293751
31,9649.154372,0.001464495852085125
32,9649.354372,0.0002443762586214222
33,9649.554372,9.65399138877324e-05
34,9649.754372,0.0002680086430401643
35,9649.954372,0.0005610763816959393
36,9650.154372,0.0016168630473415947
37,9650.354372,0.0013225707522455455
38,9650.554372,0.002094162719450403
39,9650.754372,0.0011032656713085122
40,9650.954372,0.000691307601486686
41,9651.154372,0.0006575323926597182
42,9651.354372,0.0023263534195470765
43,9651.554372,0.002765865605760512
44,9651.754372,0.0009515773966196041
45,9651.954372,0.0020092715833275854
46,9652.154372,0.004135272053817735
47,9652.354372,0.0035019165397031805
48,9652.554372,0.004042985366187742
49,9652.754372,0.005687612491785485
50,9652.954372,0.007566094607017071
51,9653.154372,0.006911580865747875
52,9653.354372,0.007279935623225706
53,9653.554372,0.010289778714583303
54,9653.754372,0.008388801079462561
55,9653.954372,0.006965163499686354
56,9654.154372,0.01046247302465013
57,9654.354372,0.01264555304505953
58,9654.554372,0.012174544169274297
59,9654.754372,0.01171057297300059
60,9654.954372,0.015573591365669121
61,9655.154372,0.01780205052283361
62,9655.354372,0.02001426769465743
63,9655.554372,0.021903110797364612
64,9655.754372,0.02438902858808939
65,9655.954372,0.026757822524184786
66,9656.154372,0.027880883854903206
67,9656.354372,0.0313856125723173
68,9656.554372,0.03438131911373403
69,9656.754372,0.03804023135311935
70,9656.954372,0.04227864324186476
71,9657.154372,0.04664539843578401
72,9657.354372,0.05161076361361509
73,9657.554372,0.054885740588758794
74,9657.754372,0.06060334663159725
75,9657.954372,0.06677933884232946
76,9658.154372,0.07453507713475417
77,9658.354372,0.08551661633238344
78,9658.554372,0.09462304827791647
79,9658.754372,0.10704443298478412
80,9658.954372,0.12008562326729494
81,9659.154372,0.13610008768947895
82,9659.354372,0.15429363117920833
83,9659.554372,0.17563227322288105
84,9659.754372,0.20085786799997873
85,9659.954372,0.22790691462693657
86,9660.154372,0.2613716069589493
87,9660.354372,0.2977899959450403
88,9660.554372,0.3398650181623006
89,9660.754372,0.38620270354520425
90,9660.954372,0.4379142864772629
91,9661.154372,0.4941557498248947
92,9661.354372,0.5533795089913008
93,9661.554372,0.6154173689612126
94,9661.754372,0.6778113412892404
95,9661.954372,0.7403463392698526
96,9662.154372,0.7992648363906188
97,9662.354372,0.8511449190449545
98,9662.554372,0.8952265328336643
99,9662.754372,0.9285833146513477
100,9662.954372,0.9536372650525542
101,9663.154372,0.9682708180167451
102,9663.354372,0.9766652045491941
103,9663.554372,0.9808582425980837
104,9663.754372,0.9838291025945187
105,9663.954372,0.9852730059694835
106,9664.154372,0.9865843125570273
107,9664.354372,0.9902705632560557
108,9664.554372,0.9976063439991071
109,9664.754372,1.005709486080515
110,9664.954372,1.0168622728492673
111,9665.154372,1.0317357198769184
112,9665.354372,1.0494898997672264
113,9665.554372,1.0727955614183289
114,9665.754372,1.1031555194670086
115,9665.954372,1.1357499322002602
116,9666.154372,1.174131851730565
117,9666.354372,1.210976310197871
118,9666.554372,1.2557969893343583
119,9666.754372,1.3008674220910055
120,9666.954372,1.3528092473813698
121,9667.154372,1.4052344799182404
122,9667.354372,1.4554291836774211
123,9667.554372,1.5139088050515925
124,9667.754372,1.5704841952443054
125,9667.954372,1.6252640059548638
126,9668.154372,1.6739982593163836
127,9668.354372,1.717023960255354
128,9668.554372,1.7502958344258372
129,9668.754372,1.773586001032382
130,9668.954372,1.7856412826579064
131,9669.154372,1.787295454319097
132,9669.354372,1.7788391179249259
133,9669.554372,1.757670835585131
134,9669.754372,1.7280167970007763
135,9669.954372,1.694382921431515
136,9670.154372,1.654636969487696
137,9670.354372,1.6075069577278556
138,9670.554372,1.558642096094013
139,9670.754372,1.5069265319346266
140,9670.954372,1.4539838414220405
141,9671.154372,1.398190256402012
142,9671.354372,1.3433834407161855
143,9671.554372,1.2943678086480048
144,9671.754372,1.248507200039426
145,9671.954372,1.2034003827391668
146,9672.154372,1.1629188479071724
147,9672.354372,1.1299091204416793
148,9672.554372,1.097955535398087
149,9672.754372,1.0695980182315021
150,9672.954372,1.0439560752642971
151,9673.154372,1.0233270010505153
152,9673.354372,1.00370510855084
153,9673.554372,0.9829665107765875
154,9673.754372,0.9668530226679414
155,9673.954372,0.950121600253072
156,9674.154372,0.934018811534749
157,9674.354372,0.9182306709344894
158,9674.554372,0.9060421006971785
159,9674.754372,0.8965266769531417
160,9674.954372,0.8879119453812581
161,9675.154372,0.8822609016137961
162,9675.354372,0.8801279740325115
163,9675.554372,0.8802287631994308
164,9675.754372,0.8814197033392864
165,9675.954372,0.8853995397172256
166,9676.154372,0.8928918485375253
167,9676.354372,0.9020804524674988
168,9676.554372,0.9115325788650684
169,9676.754372,0.925610473918162
170,9676.954372,0.9414070596789731
171,9677.154372,0.9563647820864163
172,9677.354372,0.9744890029979315
173,9677.554372,0.9929505188686231
174,9677.754372,1.0136929806953892
175,9677.954372,1.0328710764029743
176,9678.154372,1.0525336067484494
177,9678.354372,1.0707163627403329
178,9678.554372,1.0864524612237232
179,9678.754372,1.1023838766334548
180,9678.954372,1.1157953926119952
181,9679.154372,1.124683913675608
182,9679.354372,1.1330941961072163
183,9679.554372,1.1381962262298146
184,9679.754372,1.1396531447381788
185,9679.954372,1.137385409355594
186,9680.154372,1.1376338322465207
187,9680.354372,1.1344855547267838
188,9680.554372,1.1277780216088344
189,9680.754372,1.1233075911956392
190,9680.954372,1.116893267822938
191,9681.154372,1.1100264740087766
192,9681.354372,1.1016535127018237
193,9681.554372,1.0956449017209207
194,9681.754372,1.0909379982952285
195,9681.954372,1.0839405897235377
196,9682.154372,1.0799128036983883
197,9682.354372,1.0764890538904877
198,9682.554372,1.0715120187483622
199,9682.754372,1.0654868650002318
200,9682.954372,1.061689958680212
201,9683.154372,1.0546562139840838
202,9683.354372,1.0462309898370916
203,9683.554372,1.03944025101486
204,9683.754372,1.0334284154610904
205,9683.954372,1.0239001538518742
206,9684.154372,1.0149600877955836
207,9684.354372,1.0048482070620115
208,9684.554372,0.997992335884321
209,9684.754372,0.9854036806813741
210,9684.954372,0.9761881226262429
211,9685.154372,0.9692461378842924
212,9685.354372,0.9603159146554686
213,9685.554372,0.9519619626056882
214,9685.754372,0.9454907244534644
215,9685.954372,0.9378411895792883
216,9686.154372,0.9306492632316617
217,9686.354372,0.9259609324549873
218,9686.554372,0.9224614545452682
219,9686.754372,0.9191215017306327
220,9686.954372,0.91472036932945
221,9687.154372,0.9126832721116057
222,9687.354372,0.9099240464975533
223,9687.554372,0.9078337303221148
224,9687.754372,0.905410465603254
225,9687.954372,0.9034612364147027
226,9688.154372,0.9020141181545757
227,9688.354372,0.8988199575963859
228,9688.554372,0.8947528998164763
229,9688.754372,0.8915639205223062
230,9688.954372,0.8863623030545305
231,9689.154372,0.8827723444200286
232,9689.384122,0.8767095474343608
233,9689.643621,0.8682723336026061
234,9689.932871,0.8592368854994585
235,9690.25187,0.8470534621413893
236,9690.600619,0.8341682578461226
237,9690.979117,0.8195011646377024
238,9691.387366,0.8088563429157846
239,9691.825364,0.7971956853235409
240,9692.293112,0.7875994005666819
241,9692.79061,0.7802685636337707
242,9693.317858,0.7754683122524446
243,9693.874855,0.771621126695711
244,9694.461602,0.7669255476300181
245,9695.078099,0.7610132026944537
246,9695.724346,0.757231912062034
247,9696.400343,0.7568785922142321
248,9697.106089,0.7576651342860772
249,9697.841585,0.7625207031491964
250,9698.606831,0.7712600527956089
251,9699.401827,0.7818930243724578
252,9700.226572,0.7957860524799104
253,9701.081068,0.812886500054547
254,9701.965313,0.8354450877708111
255,9702.879308,0.8591325076169543
256,9703.823052,0.8802804911802714
257,9704.796547,0.900719036260454
258,9705.799791,0.9221537935622939
259,9706.832785,0.9452526616798692
260,9707.895529,0.9696814516572302
261,9708.988022,0.9954670367739435
262,9710.110266,1.0258446289228929
263,9711.232723,1.0636190447594016
264,9712.367373,1.0995440716803615
265,9713.514214,1.1237471204874614
266,9714.673248,1.1248402403495201
267,9715.844473,1.1052989481004576
268,9717.02789,1.0719309304005464
269,9718.223499,1.0388030378095077
270,9719.4313,1.0147381518971714
271,9720.651293,1.0021410769078336
272,9721.883478,0.9966984279378789
273,9723.127855,0.9945260754406351
274,9724.384423,0.9919648331710222
275,9725.653184,0.9922144579194021
276,9726.934136,0.9947900927128516
277,9728.22728,1.004192769209293
278,9729.532617,1.01745397744087
279,9730.850145,1.030587651140162
280,9732.179865,1.042125852683041
281,9733.521777,1.051261476690847
282,9734.875881,1.0596993028669806
283,9736.242177,1.0707198991381506
284,9737.620664,1.0806403459045226
285,9739.011344,1.0855022115513997
286,9740.414215,1.0808399860054094
287,9741.829279,1.0686887049491012
288,9743.256534,1.0537662473182245
289,9744.695981,1.0388663313708322
290,9746.14762,1.023879220565879
291,9747.611452,1.0067015843542104
292,9749.087475,0.9899450556068513
293,9750.575689,0.9729521650234674
294,9752.076096,0.9555425997869048
295,9753.588695,0.9394968931793592
296,9755.113485,0.9258735209770915
297,9756.650468,0.9159133385263033
298,9758.199642,0.9095174057723477
299,9759.761009,0.9069682124482217
300,9761.334567,0.9063743202472125
301,9762.920317,0.9098924614226915
302,9764.518259,0.9171979790182032
303,9766.128393,0.927910100838149
304,9767.750719,0.9408417486995466
305,9769.385237,0.9554445376367957
306,9771.031946,0.9694840328178367
307,9772.690848,0.9833309533960518
308,9774.361942,0.9939007690380947
309,9776.045227,1.0015155173039867
310,9777.740704,1.0071802458720522
311,9779.448374,1.0098783139663725
312,9781.168235,1.0067524541218535
313,9782.900288,1.0022522145939798
314,9784.644533,1.0135228639475944
315,9786.40097,1.014699464154362
316,9788.169598,1.0165146843637207
317,9789.950419,1.0204266855526705
318,9791.743432,1.0258405185837867
319,9793.548636,1.030078298700812
320,9795.366032,1.0356520887533942
321,9797.195621,1.0367036094888284
322,9799.037401,1.0338317993340915
323,9800.891373,1.0267224371227102
324,9802.757537,1.017000074146376
325,9804.635893,1.0078152863613978
326,9806.526441,0.9992919330192128
327,9808.429181,0.9925973175773191
328,9810.344112,0.9884742869555363
329,9812.271236,0.9874200134528455
330,9814.210552,0.9879735722248236
331,9816.162059,0.9890774921653808
332,9818.125758,0.9953282283003358
333,9820.101649,1.0033506111705897
334,9822.089733,1.0112747850494277
335,9824.090008,1.0175856294456398
336,9826.102475,1.022244554501445
337,9828.127133,1.0261052536098183
338,9830.163984,1.0317886045666098
339,9832.213027,1.0334664576066577
340,9834.274261,1.0306542862972212
341,9836.347688,1.0302915967716066
342,9838.433306,1.028752963465071
343,9840.531117,1.0263575133610243
344,9842.641119,1.022755761324142
345,9844.763313,1.0155943725806322
346,9846.897699,1.0098714824498645
347,9849.044277,1.0040134064287016
348,9851.203047,0.9983074782064679
349,9853.374008,0.9921940246552273
350,9855.557162,0.9863641502532772
351,9857.752508,0.9805750881505056
352,9859.960045,0.9761593628420214
353,9862.179775,0.9731555247287774
354,9864.411696,0.9728453492926231
355,9866.655809,0.9743772585606678
356,9868.912114,0.9762167017135707
357,9871.180611,0.9794381978378127
358,9873.4613,0.9840640269967053
359,9875.754181,0.9881651372614574
360,9878.059254,0.9920764996953702
361,9880.376518,0.9973852884566511
362,9882.705975,1.0038531661130983
363,9885.047623,1.0085669843387364
364,9887.401464,1.0156221498656888
365,9889.767496,1.0198591298436293
366,9892.14572,1.0230041552300964
367,9894.536136,1.0245710528848329
368,9896.938744,1.0239419844834643
369,9899.353544,1.0236587820973937
370,9901.780536,1.0221751222231656
371,9904.21972,1.0203125215372797
372,9906.671096,1.016822289980349
373,9909.134663,1.014725413576297
374,9911.610423,1.0133000339049898
375,9914.098374,1.012849409221786
376,9916.598517,1.010764454514729
377,9919.110852,1.008650279442516
378,9921.63538,1.0081602909599916
379,9924.172099,1.006872350084714
380,9926.721009,1.0064230388107904
381,9929.282112,1.0059039706214605
382,9931.855407,1.005129137726441
383,9934.440894,1.004011349595971
384,9937.038572,1.0035498214375647
385,9939.648443,1.0023464290578463
386,9942.270505,1.004517713968318
387,9944.904759,1.0062662318202231
388,9947.551205,1.0053144675766421
389,9950.209844,1.0048061181623253
390,9952.880674,1.002946995033151
391,9955.563696,1.0021866723146213
392,9958.258909,1.0047342099228982
393,9960.966315,1.006990021856685
394,9963.685913,1.015499430074141
395,9966.417702,1.0141490347168438
396,9969.161684,1.0115809504102773
397,9971.917857,1.0123133004501594
398,9974.686222,1.0109131997211276
399,9977.46678,1.007835776439781
400,9980.259529,1.0045215431965122
401,9983.06447,0.9963030989857474
402,9985.881602,0.9971588902010767
403,9988.710927,0.9942419049215547
404,9991.552444,0.9921449142513155
405,9994.406153,0.9907596114498534
406,9997.272053,0.9870432552399827
407,10000.150146,0.975273538696148
408,10003.04043,0.9781318605270288
409,10005.942906,0.9936989833961556
410,10008.857574,0.9971873674088779
411,10011.784435,0.9972563805260276
412,10014.723487,0.99663082498417
413,10017.67473,0.9930050543508898
414,10020.638166,0.9937030439505964
415,10023.613794,0.9961192466125248
416,10026.601614,1.001524567060002
417,10029.601625,1.0048638211014151
418,10032.613829,1.006349134805385
419,10035.638224,1.0062419500049846
420,10038.674811,1.0077159253361714
421,10041.72359,1.0081117930742747
422,10044.784561,1.0077561594227884
423,10047.857724,1.0076297932523033
424,10050.943079,1.0076526364193619
425,10054.040626,1.0069897480641876
426,10057.150365,1.0066644390799286
427,10060.272295,1.0051932771084495
428,10063.406418,1.0033993339640166
429,10066.552732,1.0022443126862137
430,10069.711239,1.00144538914759
431,10072.881937,1.0008824561032288
432,10076.064827,0.999355981535733
433,10079.259909,0.9982016281020404
434,10082.467183,0.9971978251671464
435,10085.686649,0.9944883577073503
436,10088.918307,0.9933361412308208
437,10092.162157,0.9915342446376026
438,10095.418198,0.9937614030430498
439,10098.686432,0.9953352530488182
440,10101.966857,0.9964592034367873
441,10105.259474,0.9952225492027974
442,10108.564284,0.995736828075442
443,10111.881285,0.9953676717520964
444,10115.210478,0.9980338097843413
445,10118.551863,1.0014622187877815
446,10121.90544,1.0004114108002997
447,10125.271209,0.9987448212248076
448,10128.649169,0.9978374666699026
449,10132.039322,0.9974695321669907
450,10135.441666,0.9992010915259684
451,10138.856203,0.9994427345934094
452,10142.282931,0.9992850303877903
453,10145.721851,1.000425411055574
454,10149.172964,1.0004783198229816
455,10152.636268,1.0000176260215488
456,10156.111764,0.9987987430360045
457,10159.599451,1.0001867719676492
458,10163.099331,0.9990064754666592
459,10166.611403,0.9983776714792263
460,10170.135666,0.9977399476583257
461,10173.672122,0.9984108374272892
462,10177.220769,0.9990468678412822
463,10180.781609,0.9993563991753226
464,10184.35464,1.000076412889777
465,10187.939863,0.9985047436985329
466,10191.537278,0.9986843630499718
467,10195.146885,0.9986527908506382
468,10198.768684,0.99926716285581
469,10202.402675,1.0005839909178351
470,10206.048857,0.9984260809079448
471,10209.707232,0.998653735125683
472,10213.377799,0.9998193807453832
473,10217.060557,1.00137345782527
474,10220.755507,1.000819849531832
475,10224.46265,0.9998911443492556
476,10228.181984,0.9996436698706794
477,10231.91351,0.9951384056705974
478,10235.657228,0.9917250398503265
479,10239.413138,0.9983003039600507
480,10243.181239,0.9986002460509942
481,10246.961533,0.9969206034769064
482,10250.754019,0.9966050495958505
483,10254.558696,0.9947974015513272
484,10258.375565,0.9917333720855426
485,10262.204627,0.9931159256316913
486,10266.04588,0.9940458044857352
487,10269.899325,0.9931297662709302
488,10273.764962,0.9938515910304354
489,10277.642791,0.9977054471700694
490,10281.532812,0.9997901705619104
491,10285.435025,0.9951697987759216
492,10289.349429,0.9944778329634169
493,10293.276026,0.9942097631631699
494,10297.214814,0.9933110131192617
495,10301.165795,0.9927958854236869
496,10305.128967,0.9941406857084839
497,10309.104331,0.9959725354427901
498,10313.091888,0.9951896391684625
499,10317.091636,0.9924813033414139
500,10321.103575,0.9955432185720252
501,10325.127707,0.9960470120899998
502,10329.164031,0.9945406200689033
503,10333.212547,0.994064778092596
504,10337.273254,0.9966369106870364
505,10341.346154,0.9958547802495836
506,10345.431245,0.9947098387201798
507,10349.528529,0.9922505437169389
508,10353.638004,0.9922990134037106
509,10357.759671,0.9935528332785664
510,10361.89353,0.9946838722488973
511,10366.039581,0.995254557844448
512,10370.197824,0.9963973518963919
513,10374.368258,0.9958155576268086
514,10378.550885,0.9955564558109476
515,10382.745704,0.9971038739101227
516,10386.952714,0.996907942081644
517,10391.171916,0.9965700714246952
518,10395.403311,0.9950043047994999
519,10399.646897,0.9956271166415472
520,10403.902675,0.9979801715431943
521,10408.170645,0.9961721905049749
522,10412.450807,0.9945400169615098
523,10416.743161,0.9944998970885615
524,10421.047707,0.9936508300564739
525,10425.364444,0.9966264108692293
526,10429.693374,0.9977918248746969
527,10434.034495,0.9983441205798969
528,10438.387809,0.9981659955149811
529,10442.753314,0.9967834677346885
530,10447.131011,0.9977507655473564
531,10451.5209,0.9987681634132374
532,10455.922981,0.9976612467913459
533,10460.337254,0.9984612174530089
534,10464.763719,0.9987576732500523
535,10469.202376,0.99864370891008
536,10473.653224,0.9985478191992412
537,10478.116265,0.9978529591282542
538,10482.591497,0.9986786709958748
539,10487.078922,0.9988972359349156
540,10491.578538,0.9982565884016733
541,10496.090346,0.9990725426599162
542,10500.614346,1.0000434017355753
543,10505.150538,0.9998445861925509
544,10509.698922,0.9999632283397512
545,10514.259498,1.000279662864846
546,10518.832266,0.9999949682303559
547,10523.417226,1.001113009155746
548,10528.014377,1.0003134003355991
549,10532.623721,0.9997937287933917
550,10537.245256,1.0006280995305448
551,10541.878983,1.0024590295140898
552,10546.524902,1.0032881467851664
553,10551.183013,1.0050303095887902
554,10555.853316,1.0061583490134893
555,10560.535811,1.0039273661215062
556,10565.230498,1.004711687400336
557,10569.937377,1.0058661459130125
558,10574.656448,1.006008323564956
559,10579.38771,1.0057181374962032
560,10584.131165,1.0036370133642198
561,10588.886811,1.0023219474833993
562,10593.654649,1.007083086493429
563,10598.434679,1.0085546184023633
564,10603.226901,1.0088408559134368
565,10608.031315,1.0087368902607865
566,10612.847921,1.0109058538042073
567,10617.676719,1.0065899501987243
568,10622.517709,1.008009876498306
569,10627.370891,1.0102305255265043
570,10632.236264,1.0101051665814293
571,10637.11383,1.0052808273134402
